ENTERPRISE_RISK_ID,ENCODED_TERMS,TITLE,SUMMARY,KEYWORDS,PUBLISHED_DATE,LINK,SOURCE,SOURCE_URL,SENTIMENT,POLARITY,LAST_RUN_TIMESTAMP
7,,Trump’s Bureau of Land Management Pick Bails Out Over January 6 Condemnation - Mother Jones,,"['week', 'pick', 'bails', 'trump', 'trumps', 'president', 'jones', 'sgamma', 'public', 'condemnation', 'domain', 'management', 'land', 'lands', 'bureau', 'withdrawal', 'mother']",4/10/2025,https://www.motherjones.com/politics/2025/04/trump-bureau-land-management-blm-pick-kathleen-sgamma-withdraws-nomination-january-6-criticism/,mother jones,https://www.motherjones.com,neutral,0,4/11/2025 14:28
7,,State environmental chief says misinformation is driving opposition to new flood rules - Press of Atlantic City,,"['flood', 'rules', 'chief', 'opposition', 'jersey', 'communities', 'state', 'misinformation', 'driving', 'latourette', 'local', 'wildwood', 'officials', 'federal', 'environmental', 'proposal']",4/10/2025,https://pressofatlanticcity.com/news/state-regional/government-politics/article_028a41a4-26e5-5baa-8bac-a1fb87dc3519.html,press of atlantic city,https://pressofatlanticcity.com,neutral,0,4/11/2025 14:28
7,,How Covid conspiracy theories in local Facebook groups led me to fact checking - Full Fact,,"['theories', 'campaign', 'try', 'checking', 'traffic', 'conspiracy', 'working', 'groups', 'team', 'fact', 'facebook', 'local', 'led', 'covid', 'online', 'spread', 'work']",4/10/2025,https://fullfact.org/blog/2025/apr/how-covid-conspiracy-theories-in-local-facebook-groups-led-me-to-fact-checking/,full fact,https://fullfact.org,neutral,0,4/11/2025 14:28
7,,Misinformation around Wisconsin ballot issues circulates online - AFP Fact Check,,"['circulates', 'ballots', 'voters', 'commission', 'issues', 'city', 'misinformation', 'told', 'wisconsin', 'x', 'elections', 'online', 'milwaukee', 'vote', 'ballot']",4/10/2025,https://factcheck.afp.com/doc.afp.com.39pr8np,afp fact check,https://factcheck.afp.com,neutral,0,4/11/2025 14:28
7,,"Measles Cases Soar in the U.S., Driven by Misinformation and Reduced Public Health Support - Reform Austin",,"['driven', 'vaccine', 'county', 'texas', 'public', 'state', 'misinformation', 'soar', 'cases', 'vaccination', 'measles', 'health', 'support', 'reduced', 'outbreak']",4/10/2025,https://www.reformaustin.org/healthcare/measles-cases-soar-in-the-u-s-driven-by-misinformation-and-reduced-public-health-support/,reform austin,https://www.reformaustin.org,neutral,0,4/11/2025 14:28
7,,Misinformation about fentanyl exposure threatens to undermine overdose response - PolitiFact,,"['exposure', 'response', 'policy', 'responders', 'fentanyl', 'overdose', 'misinformation', 'risks', 'public', 'undermine', 'evidence', 'threatens', 'health', 'touching']",4/10/2025,https://www.politifact.com/article/2025/apr/10/misinformation-fentanyl-exposure-overdose-response/,politifact,https://www.politifact.com,neutral,0,4/11/2025 14:28
7,,"What Yodel Does For Mobile, Why NP Digital Acquired It 04/09/2025 - MediaPost",,"['marketing', 'mobile', 'space', 'rigby', 'np', 'digital', 'acquired', 'agency', 'yodel', 'app', 'performance', 'company', 'does']",4/10/2025,https://www.mediapost.com/publications/article/404931/,mediapost,https://www.mediapost.com,neutral,0,4/10/2025 14:31
7,,World-First AI monitoring uncovers alarming magnitude of climate misinformation on French TV and Radio - Science Feedback,,"['uncovers', 'tv', 'french', 'trumps', 'targeted', 'monitoring', 'public', 'misinformation', 'climate', 'alarming', 'widespread', 'suggests', 'media', 'traditional', 'magnitude', 'radio', 'week', 'worldfirst']",4/10/2025,https://science.feedback.org/world-first-ai-monitoring-uncovers-alarming-magnitude-of-climate-misinformation-on-french-tv-and-radio/,science feedback,https://science.feedback.org,neutral,0,4/11/2025 14:28
7,,Absurd Truth: Theater Kid Dropout Is Back. - News Talk 550 KFYI,,"['factor', 'code', 'personal', 'truth', 'theater', 'relief', 'dropout', 'werent', 'network', 'gold', 'growing', 'plus', 'kid', 'absurd', 'writes']",4/10/2025,https://kfyi.iheart.com/featured/dana-loesch/content/2025-04-10-1319-the-dana-show-with-dana-l-absurd-truth-theater-kid-dropout-is-back/,news talk 550 kfyi,https://kfyi.iheart.com,neutral,0,4/11/2025 14:28
7,,Countering Vaccine Misinformation: Safeguarding Progress In Public Health - BW Healthcare World,,[],4/10/2025,https://www.bwhealthcareworld.com/article/countering-vaccine-misinformation-safeguarding-progress-in-public-health-553190,bw healthcare world,https://www.bwhealthcareworld.com,neutral,0,4/10/2025 14:31
7,,Daughter of former Jacksonville mayor fights deepfakes - News4JAX,,"['deepfakes', 'working', 'laws', 'lenny', 'jacksonville', 'teenager', 'curry', 'fights', 'local', 'victim', 'newsdaughter', 'mayor', 'daughter']",4/10/2025,https://www.news4jax.com/video/news/2025/04/10/daughter-of-former-jacksonville-mayor-fights-deepfakes/,news4jax,https://www.news4jax.com,neutral,0,4/10/2025 14:31
7,,16-year-old student in Malaysia arrested for creating and selling lewd AI-generated deepfake of schoolmates - theonlinecitizen.com,,[],4/10/2025,https://www.theonlinecitizen.com/2025/04/10/16-year-old-student-in-malaysia-arrested-for-creating-and-selling-lewd-ai-generated-deepfake-of-schoolmates/,theonlinecitizen.com,https://www.theonlinecitizen.com,neutral,0,4/10/2025 14:31
7,,Cannabis users have elevated dopamine levels associated with psychosis - News-Medical,,"['brain', 'elevated', 'cannabis', 'study', 'schizophrenia', 'dopamine', 'cud', 'levels', 'users', 'health', 'mental', 'associated', 'psychosis', 'disorder']",4/10/2025,https://www.news-medical.net/news/20250409/cannabis-users-have-elevated-dopamine-levels-associated-with-psychosis.aspx,news-medical,https://www.news-medical.net,neutral,0,4/10/2025 14:31
7,,Ndume Should Elevate Public Discourse And Avoid Misinformation – Says Onanuga - p.m.express,,"['avoid', 'discourse', 'tribal', 'appointments', 'president', 'misinformation', 'senator', 'onanuga', 'senatorial', 'elevate', 'tinubu', 'ndume', 'public', 'ndumes']",4/10/2025,https://pmexpressng.com/ndume-should-elevate-public-discourse-and-avoid-misinformation-says-onanuga/,p.m.express,https://pmexpressng.com,neutral,0,4/10/2025 14:31
7,,"Kulai school says expelled student in deepfake porn scandal, admits slow action - Malay Mail",,"['victims', 'online', 'using', 'admits', 'johor', 'porn', 'internal', 'school', 'action', 'board', 'expelled', 'slow', 'kulai', 'students', 'images', 'student', 'scandal', 'deepfake']",4/10/2025,https://www.malaymail.com/news/malaysia/2025/04/10/kulai-school-says-expelled-student-in-deepfake-porn-scandal-admits-slow-action/172624,malay mail,https://www.malaymail.com,neutral,0,4/10/2025 14:31
7,,"Letters: Conservatives, Moe, newspaper provide disinformation about Carney - Regina Leader Post",,"['disinformation', 'carney', 'letters', 'article', 'access', 'regina', 'israel', 'continues', 'provide', 'sign', 'hamas', 'conservatives', 'articles', 'newspaper', 'canada', 'war', 'moe']",4/10/2025,https://leaderpost.com/opinion/letters/letters-conservatives-moe-newspaper-provide-disinformation-about-carney,regina leader post,https://leaderpost.com,neutral,0,4/10/2025 14:31
7,,Fighting foreign information manipulation and interference - Open Access Government,,"['information', 'fighting', 'disinformation', 'studies', 'foreign', 'fimi', 'public', 'eu', 'ukraine', 'member', 'case', 'interference', 'manipulation']",4/10/2025,https://www.openaccessgovernment.org/article/fighting-foreign-information-manipulation-and-interference/191418/,open access government,https://www.openaccessgovernment.org,neutral,0,4/10/2025 14:31
7,,AI and deepfakes are reshaping marketing — but at what cost? - Times of India,,"['marketing', 'content', 'deepfakes', 'using', 'synthetic', 'serious', 'scale', 'digital', 'strategist', 'reshaping', 'cost', 'ai', 'media', 'kasimov']",4/10/2025,https://timesofindia.indiatimes.com/india/ai-and-deepfakes-are-reshaping-marketing-but-at-what-cost/articleshow/120152826.cms,times of india,https://timesofindia.indiatimes.com,neutral,0,4/10/2025 14:31
7,,China Doubles Down on Hybrid Warfare To Break Taiwan’s Will Without Firing a Single Bullet - Republic World,,"['break', 'china', 'taiwans', 'disinformation', 'unit', 'firing', 'misinformation', 'hybrid', 'bullet', 'taiwan', 'united', 'efforts', 'public', 'cyber', 'doubles', 'actions', 'single', 'warfare']",4/10/2025,https://www.republicworld.com/defence/global-defence-news/china-doubles-down-on-hybrid-warfare-to-break-taiwans-will-without-firing-a-single-bullet,republic world,https://www.republicworld.com,neutral,0,4/10/2025 14:31
7,,The Disinformation Is Coming From Inside the House - Washington Monthly,,"['information', 'disinformation', 'european', 'inside', 'democracies', 'trump', 'democracy', 'speech', 'leaders', 'eu', 'vance', 'house', 'coming']",4/10/2025,https://washingtonmonthly.com/2025/04/10/the-disinformation-is-coming-from-inside-the-house/,washington monthly,https://washingtonmonthly.com,neutral,0,4/10/2025 14:31
7,,"""Hotel Reverie"" – Black Mirror Season 7, Episode 3 - martincid.com",,"['mirror', 'takes', 'black', 'episode', 'season', 'classic', 'film', 'hotel', 'system', 'reverie', 'ai', 'world', 'original']",4/10/2025,https://www.martincid.com/tv-shows/hotel-reverie-black-mirror-season-7-episode-3/,martincid.com,https://www.martincid.com,neutral,0,4/10/2025 14:31
7,,'It was deepfakes setting me up' claims insurance scammer - Insurance Business America,,"['uncovered', 'deepfakes', 'travelled', 'search', 'higgins', 'claims', 'insurance', 'scammer', 'travel', 'review', 'tipoff', 'united', 'states', 'reported', 'setting']",4/10/2025,https://www.insurancebusinessmag.com/uk/news/legal-insights/it-was-deepfakes-setting-me-up-claims-insurance-scammer-531683.aspx,insurance business america,https://www.insurancebusinessmag.com,neutral,0,4/10/2025 14:31
7,,Mobile - PanARMENIAN.Net,,"['mission', 'disinformation', 'monitoring', 'border', 'post', 'azerbaijan', 'armenia', 'observers', 'ministry', 'presence', 'increased', 'eu', 'boost', 'defense', 'night', 'patrols']",4/10/2025,https://www.panarmenian.net/eng/news/321304/,panarmenian.net,https://www.panarmenian.net,neutral,0,4/10/2025 14:31
7,,"ADOR says it’s taking legal action to protect NewJeans against harassment, deepfakes as contract dispute continues - Music Business Worldwide",,"['members', 'ador', 'dispute', 'taking', 'suspect', 'deepfakes', 'protect', 'continues', 'harassment', 'artists', 'agency', 'legal', 'statement', 'contract', 'posts', 'targeting', 'newjeans']",4/10/2025,https://www.musicbusinessworldwide.com/ador-says-its-taking-legal-action-to-protect-newjeans-against-harassment-deepfakes-as-contract-dispute-continues/,music business worldwide,https://www.musicbusinessworldwide.com,neutral,0,4/10/2025 14:31
7,,Have Belgian troops been deployed in the Democratic Republic of the Congo? - Yahoo News UK,,"['democratic', 'drc', 'republic', 'foreign', 'deployed', 'belgium', 'ministry', 'rwanda', 'accused', 'rebels', 'rwandan', 'belgian', 'kindu', 'troops', 'congo']",4/10/2025,https://uk.news.yahoo.com/belgian-troops-deployed-democratic-republic-054610791.html,yahoo news uk,https://uk.news.yahoo.com,neutral,0,4/10/2025 14:31
7,,"New battlefield is digital, not physical: Defence Minister Rajnath Singh - Mint",,"['rajnath', 'indian', 'achieve', 'physical', 'battlefield', 'digital', 'singh', 'traditional', 'minister', 'zone', 'tools', 'defence', 'politicomilitary', 'warfare']",4/10/2025,https://www.livemint.com/news/india/new-battlefield-is-digital-not-physical-defence-minister-rajnath-singh-cyberattacks-disinformation-11744273353453.html,mint,https://www.livemint.com,neutral,0,4/10/2025 14:31
7,,"HONOR releases new Magic7 Pro flagship with 200 MP telephoto, deepfake detector - ABS-CBN",,"['quality', 'telephoto', 'mp', 'releases', 'promoting', 'abscbn', 'honor', 'deepfake', 'philippines', 'values', 'detector', 'pro', 'tv', 'public', 'worldwide', 'radio', 'magic7', 'service', '200', 'flagship']",4/10/2025,https://www.abs-cbn.com/news/technology/2025/4/10/honor-releases-new-magic7-pro-flagship-with-200-mp-telephoto-deepfake-detector-1540,abs-cbn,https://www.abs-cbn.com,neutral,0,4/10/2025 14:31
7,,"With YouTube Backing, US Senators Bring Back Anti-Deepfake Bill - MediaNama",,"['senators', 'antideepfake', 'replica', 'fakes', 'likeness', 'bring', 'youtube', 'digital', 'rights', 'individual', 'regulation', 'right', 'bill', 'voice', 'backing', 'act']",4/10/2025,https://www.medianama.com/2025/04/223-youtube-backing-us-senators-anti-deepfake-bill/,medianama,https://www.medianama.com,neutral,0,4/10/2025 14:31
7,,Daughter of former Jacksonville mayor fights deepfakes (Video) - Spot On Florida,,"['online', 'deepfakes', 'videothis', 'video', 'spot', 'posted', 'source', 'floridacategory', 'jacksonville', 'florida', 'fights', 'northeast', 'mayor', 'daughter', 'news4jax']",4/10/2025,https://spotonflorida.com/northeast-florida/5703213/daughter-of-former-jacksonville-mayor.html,spot on florida,https://spotonflorida.com,neutral,0,4/10/2025 14:31
7,,AI Deep-Fake Bill Gets a Thumbs Up from YouTube - Vulture,,"['support', 'deep', 'spoke', 'gets', 'youtube', 'words', 'thumbsup', 'shared', 'bill', 'ai', 'travis', 'fakes', 'whats', 'deepfake']",4/10/2025,https://www.vulture.com/article/no-fakes-bill-congress-2025.html,vulture,https://www.vulture.com,neutral,0,4/10/2025 14:31
7,,Man in Deepfake Child Abuse Investigation Attempts to Take his Own Life Following Police Raid - Inquisitr News,,"['life', 'raid', 'todays', 'melania', 'investigation', 'child', 'mcconvilles', 'mcconville', 'suicide', 'roundtable', 'sexual', 'following', 'images', 'caused', 'man', 'abuse', 'attempts', 'deepfake']",4/10/2025,https://www.inquisitr.com/man-in-deepfake-child-abuse-investigation-attempts-to-take-his-own-life-following-police-raid,inquisitr news,https://www.inquisitr.com,neutral,0,4/10/2025 14:31
7,,Misinformation About Fentanyl Exposure Threatens To Undermine Overdose Response - KFF Health News,,"['responders', 'threatens', 'misinformation', 'overdose', 'public', 'evidence', 'risks', 'exposure', 'touching', 'fentanyl', 'undermine', 'health', 'response', 'policy']",4/10/2025,https://kffhealthnews.org/news/article/fentanyl-opioid-response-exposure-myth-misinformation-overdose/,kff health news,https://kffhealthnews.org,neutral,0,4/10/2025 14:31
7,,Cooper hits back at ‘misinformation’ over grooming gang inquiries - The Guardian,,"['investigations', 'victims', 'gang', 'support', 'child', 'hits', 'inquiries', 'misinformation', 'sexual', 'local', 'cooper', 'exploitation', 'phillips', 'grooming', 'inquiry']",4/10/2025,https://www.theguardian.com/uk-news/2025/apr/10/yvette-cooper-grooming-gang-inquiries-misinformation,the guardian,https://www.theguardian.com,neutral,0,4/10/2025 14:31
7,,Baldwin County Public Schools conducting 'deliberate misinformation… - 1819 News,,[],4/10/2025,https://1819news.com/news/item/baldwin-county-public-schools-conducting-deliberate-misinformation-campaign-over-tax-distribution-gulf-shores-mayor-says,1819 news,https://1819news.com,neutral,0,4/10/2025 14:31
7,,"The wellness industry is killing animals, spreading disease, and fueling the next pandemic - statnews.com",,"['industry', 'veterinary', 'killing', 'raw', 'disease', 'pandemic', 'fueling', 'food', 'human', 'wellness', 'virus', 'spread', 'pet', 'health', 'h5n1', 'animals', 'spreading']",4/10/2025,https://www.statnews.com/2025/04/10/raw-pet-food-diet-safety-dogs-cats-h5n1-bird-flu-veterinary-wellness-misinformation/,statnews.com,https://www.statnews.com,neutral,0,4/10/2025 14:31
7,,UKGC Warns About AI Deepfake Use to Avoid AML Checks - Vegas Slots Online,,"['id', 'avoid', 'warns', 'checks', 'wants', 'videos', 'using', 'laundering', 'documents', 'proof', 'aml', 'operators', 'gameplay', 'ukgc', 'ai', 'deepfake']",4/10/2025,https://www.vegasslotsonline.com/news/2025/04/10/ukgc-issues-warning-about-ai-deepfake-usage-to-bypass-aml-gambling-checks/,vegas slots online,https://www.vegasslotsonline.com,neutral,0,4/10/2025 14:31
7,,A financial crisis in the age of misinformation: More market volatility and greater liquidity risks - EL PAÍS English,,"['markets', 'trading', 'information', 'message', 'market', 'crisis', 'misinformation', 'greater', 'volatility', 'x', 'minutes', 'stock', 'social', 'risks', 'media', 'financial', 'age', 'liquidity']",4/10/2025,https://english.elpais.com/economy-and-business/2025-04-10/a-financial-crisis-in-the-age-of-misinformation-more-market-volatility-and-greater-liquidity-risks.html,el país english,https://english.elpais.com,neutral,0,4/10/2025 14:31
7,,Beware of misinformation and disinformation - New York Amsterdam News,,"['trusted', 'information', 'disinformation', 'black', 'beware', 'communities', 'misinformation', 'various', 'onyx', 'political', 'media', 'adverse', 'targeting']",4/10/2025,https://amsterdamnews.com/news/2025/04/10/beware-of-misinformation-and-disinformation/,new york amsterdam news,https://amsterdamnews.com,neutral,0,4/10/2025 14:31
7,,"CRD is shutting down its X account, saying platform 'rife with misinformation' - Times Colonist",,[],4/10/2025,https://www.timescolonist.com/local-news/crd-is-shutting-down-its-x-account-saying-platform-rife-with-misinformation-10502902,times colonist,https://www.timescolonist.com,neutral,0,4/10/2025 14:31
7,,"Deepfake, AI-related digital sex crimes targeting women, children surge in Korea - Korea JoongAng Daily",,"['sex', 'children', 'airelated', 'victims', 'content', 'crimes', 'cases', 'involving', 'digital', 'sexual', 'deletion', 'surge', 'accounted', 'advocacy', 'korea', 'targeting', 'deepfake', 'women']",4/10/2025,https://koreajoongangdaily.joins.com/news/2025-04-10/national/socialaffairs/deepfake-airelated-digital-sex-crimes-targeting-women-children-surge-in-korea/2282432,korea joongang daily,https://koreajoongangdaily.joins.com,neutral,0,4/10/2025 14:31
7,,Misinformation group's delayed bid to block X litigation draws ire of US judge - MLex,,"['today', 'content', 'delayed', 'ire', 'block', 'america', 'misinformation', 'x', 'groups', 'analysis', 'watchdog', 'thermonuclear', 'litigation', 'bid', 'matters', 'judge', 'media', 'draws']",4/10/2025,https://www.mlex.com/mlex/technology/articles/2323559/misinformation-group-s-delayed-bid-to-block-x-litigation-draws-ire-of-us-judge,mlex,https://www.mlex.com,neutral,0,4/10/2025 14:31
7,,"Azam Baki: ‘TikTok culture’ fuelling misinformation, interfering with MACC investigations - The Vibes",,"['investigations', 'read', 'gone', 'ask', 'look', 'headlines', 'fuels', 'misinformation', 'tiktok', 'azam', 'try', 'macc', 'baki', 'culture', 'interferes', 'public', 'media']",4/10/2025,https://www.thevibes.com/articles/news/106860/azam-baki-tiktok-culture-fuelling-misinformation-interfering-with-macc-investigations,the vibes,https://www.thevibes.com,neutral,0,4/10/2025 14:31
7,,Government considering legislation to combat mis/disinformation — Sam George - Modern Ghana,,[],4/10/2025,https://www.modernghana.com/news/1392037/government-considering-legislation-to-combat-misd.html,modern ghana,https://www.modernghana.com,neutral,0,4/10/2025 14:31
7,,Likely AI deepfake supposedly of Keir Starmer saying he hates Liverpool circulating again - Full Fact,,"['saying', 'supposedly', 'written', 'fake', 'fact', 'keir', 'hates', 'clip', 'evidence', 'theres', 'real', 'shared', 'starmer', 'liverpool', 'circulating', 'likely', 'deepfake', 'audio']",4/10/2025,https://fullfact.org/online/audio-starmer-recirculating-no-evidence/,full fact,https://fullfact.org,neutral,0,4/10/2025 14:31
7,,Texas Teen Charged in Fatal Stabbing at Track Meet - NewsBreak: Local News & Alerts,,"['life', 'victimized', 'sick', 'charged', 'started', 'square', 'meet', 'fatal', 'track', 'stabbing', 'victim', 'united', 'states', 'teen', 'rights', 'texas', 'stop']",4/10/2025,https://www.newsbreak.com/trending-story/texas-teen-charged-in-fatal-stabbing-at-track-meet-67f72a31d36e2877ec40066c,newsbreak: local news & alerts,https://www.newsbreak.com,neutral,0,4/10/2025 14:31
7,,"In Era Of ''Grey Zone,'' Cyber Attacks Tools To Achieve Politico-Military Aims: Rajnath - Daily Excelsior",,"['grey', 'rajnath', 'cyber', 'achieve', 'aims', 'rewritten', 'attacks', 'traditional', 'zone', 'tools', 'terrorism', 'era', 'war', 'defence', 'politicomilitary', 'trends', 'warfare']",4/10/2025,https://www.dailyexcelsior.com/in-era-of-grey-zone-cyber-attacks-tools-to-achieve-politico-military-aims-rajnath/,daily excelsior,https://www.dailyexcelsior.com,neutral,0,4/10/2025 14:31
7,,Govt transforming military into a technologically-advanced combat-ready force: Rajnath Singh - The Statesman,,"['forces', 'rajnath', 'officers', 'todays', 'combatready', 'military', 'defence', 'armed', 'technological', 'singh', 'minister', 'security', 'transforming', 'warfare', 'technologicallyadvanced', 'force', 'govt']",4/10/2025,https://www.thestatesman.com/india/govt-transforming-military-into-a-technologically-advanced-combat-ready-force-rajnath-singh-1503418568.html,the statesman,https://www.thestatesman.com,neutral,0,4/10/2025 14:31
7,,Fangzhou Showcases AI Governance Breakthroughs at Guangzhou Closed-Door Summit on Vertical-Specific AI Models - Financial Times,,"['guangzhou', 'safety', 'governance', 'development', 'modern', 'verticalspecific', 'industrial', 'summit', 'system', 'closeddoor', 'ai', 'models', 'showcases', 'company', 'fangzhou']",4/10/2025,https://markets.ft.com/data/announce/full?dockey=600-202504092307pr_news_usprx____cn61913-1,financial times,https://markets.ft.com,neutral,0,4/10/2025 14:31
7,,‘Laughing gas’ ordinance OKd - orange county tribune,,"['illegal', 'okd', 'nitrous', 'demolition', 'city', 'ordinance', 'council', 'gas', 'voted', 'properties', 'laughing', 'oxide']",4/10/2025,https://orangecountytribune.com/2025/04/09/laughing-gas-ordinance-okd/,orange county tribune,https://orangecountytribune.com,neutral,0,4/10/2025 14:31
7,,Overcoming the obstacles to AI adoption - Irish Examiner,,"['adoption', 'using', 'obstacles', 'cases', 'genai', 'businesses', 'tools', 'paccagnini', 'ai', 'organisations', 'need', 'overcoming', 'data']",4/10/2025,https://www.irishexaminer.com/special-reports/arid-41610829.html,irish examiner,https://www.irishexaminer.com,neutral,0,4/10/2025 14:31
7,,U.S. now world’s leading disinformation factory - The Record,,"['forces', 'factory', 'dakota', 'disinformation', 'north', 'armed', 'island', 'leading', 'washington', 'islands', 'canada', 'south', 'worlds', 'virginia']",4/10/2025,https://www.therecord.com/news/waterloo-region/u-s-now-worlds-leading-disinformation-factory/article_98a95dc8-3f9a-52bf-961a-4e2b716f08a0.html,the record,https://www.therecord.com,neutral,0,4/10/2025 14:31
7,,Jacksonville lawmaker pushes bill aiming to protect victims from deepfakes (Video) - Spot On Florida,,"['victims', 'online', 'deepfakes', 'videothis', 'video', 'protect', 'spot', 'aiming', 'source', 'lawmaker', 'jacksonville', 'pushes', 'floridacategory', 'northeast', 'florida', 'bill', 'posted', 'news4jax']",4/10/2025,https://spotonflorida.com/northeast-florida/5703219/jacksonville-lawmaker-pushes-bill-aiming.html,spot on florida,https://spotonflorida.com,neutral,0,4/10/2025 14:31
7,,Potential cannabis psychosis connection revealed - greenstate.com,,"['signals', 'potential', 'cannabisinduced', 'cannabis', 'study', 'dopamine', 'revealed', 'cud', 'levels', 'patients', 'connection', 'psychosis', 'weed']",4/10/2025,https://www.greenstate.com/health/cannabis-psychosis-cause/,greenstate.com,https://www.greenstate.com,neutral,0,4/10/2025 14:31
7,,"‘Facts Now, Feelings Later’: PhilSTAR L!fe launches anti-disinformation campaign ahead of 2025 midterm elections - Philstar Life",,"['project', 'midterm', 'later', 'disinformation', 'launches', 'fake', 'online', 'lfe', 'philstar', 'campaign', 'antidisinformation', 'social', 'showed', 'elections', 'feelings', 'sharing', 'way', 'facts']",4/10/2025,https://philstarlife.com/news-and-views/522151-facts-now-feelings-later-philstar-life-anti-disinformation-campaign-2025-midterm-elections,philstar life,https://philstarlife.com,neutral,0,4/10/2025 14:31
7,,The deepfake image threat: Schools urged to audit their websites and social media use - childrennow.co.uk,,"['pupils', 'content', 'guidance', 'threat', 'videos', 'platforms', 'schools', 'social', 'images', 'media', 'public', 'image', 'guard', 'deepfake']",4/9/2025,https://www.headteacher-update.com/content/news/the-deepfake-image-threat-schools-urged-to-audit-websites-social-media,childrennow.co.uk,https://www.headteacher-update.com,neutral,0,4/10/2025 14:31
7,,Elevated Dopamine in Cannabis Users May Explain Psychosis Risk - Neuroscience News,,"['risk', 'elevated', 'neuromelaninmri', 'cannabis', 'explain', 'schizophrenia', 'dopamine', 'cud', 'signal', 'users', 'individuals', 'associated', 'psychosis']",4/9/2025,https://neurosciencenews.com/cud-dopamine-psychosis-28582/,neuroscience news,https://neurosciencenews.com,neutral,0,4/10/2025 14:31
7,,Calgary courts: Murder suspect's phone analyzed for internet searches - Calgary Herald,,"['investigate', 'homicides', 'suspects', 'way', 'searches', 'noon', 'signing', 'roundup', 'expert', 'welcome', 'upa', 'receive', 'newsletter', 'internet', 'testifies', 'postmedia', 'murder', 'courts', 'soon', 'included']",4/9/2025,https://calgaryherald.com/news/crime/calgary-courts-april-7-11-2025,calgary herald,https://calgaryherald.com,neutral,0,4/10/2025 14:31
7,,"In Calgary courts: Earlier killing by murder suspect can be used as evidence for Crown to prove its case, judge rules - Yahoo News Canada",,"['driving', 'calgary', 'injuries', 'suspect', 'earlier', 'prove', 'wounds', 'death', 'adenyi', 'used', 'evidence', 'crown', 'murder', 'left', 'told', 'rules', 'killing', 'ladouceur', 'judge']",4/9/2025,https://ca.news.yahoo.com/calgary-courts-earlier-killing-murder-214536244.html,yahoo news canada,https://ca.news.yahoo.com,neutral,0,4/10/2025 14:31
7,,Southeast Men's Group calls for increased mental health resources - SteinbachOnline,,"['wiens', 'increased', 'group', 'mens', 'come', 'needs', 'resources', 'member', 'calls', 'health', 'mental', 'southeast', 'pasieczka']",4/9/2025,https://steinbachonline.com/articles/southeast-mens-group-calls-for-increased-mental-health-resources,steinbachonline,https://steinbachonline.com,neutral,0,4/10/2025 14:31
7,,Countering Disinformation in Digital Spaces - The Beverly Review,,"['local', 'events']",4/9/2025,https://www.beverlyreview.net/local-events/?_evdiscoverypath=/event/2994020-countering-disinformation-in-digital-spaces,the beverly review,https://www.beverlyreview.net,neutral,0,4/10/2025 14:31
7,,DUBAWA wins Michael Elliot Award second consecutive year - Premium Times Nigeria,,"['nigerian', 'support', 'win', 'award', 'dubawa', 'journalism', 'nigerians', 'x', 'elliot', 'second', 'osint', 'michael', 'wins', 'consecutive', 'african']",4/9/2025,https://www.premiumtimesng.com/news/top-news/786908-dubawa-wins-michael-elliot-award-second-consecutive-year.html,premium times nigeria,https://www.premiumtimesng.com,neutral,0,4/10/2025 14:31
7,,Polish pro-migrant groups call for action to ‘stop hate’ - TVP World,,"['promigrant', 'groups', 'polish', 'hate', 'stop', 'action']",4/9/2025,https://tvpworld.com/86085884/migrant-support-groups-call-on-polish-ministers-to-stop-growing-wave-of-hate,tvp world,https://tvpworld.com,neutral,0,4/10/2025 14:31
7,,Biden’s ‘Disinformation’ Czar Claims That Worries About Leftist Censorship Are a ‘Lie’ - pjmedia.com,,"['jankowicz', 'disinformation', 'lie', 'bidens', 'claim', 'czar', 'claims', 'trump', 'worries', 'leftist', 'freedom', 'truth', 'media', 'censorship', 'way']",4/9/2025,https://pjmedia.com/robert-spencer/2025/04/09/bidens-disinformation-czar-claims-that-worries-about-censorship-are-a-lie-n4938731,pjmedia.com,https://pjmedia.com,neutral,0,4/10/2025 14:31
7,,YouTube takes action against AI to stop deepfakes of top creators - Dexerto,,"['takes', 'deepfakes', 'likeness', 'used', 'youtube', 'continues', 'legislation', 'having', 'fakes', 'website', 'creators', 'ai', 'act', 'stop', 'action']",4/9/2025,https://www.dexerto.com/youtube/youtube-takes-action-against-ai-to-stop-deepfakes-of-top-creators-3178240/,dexerto,https://www.dexerto.com,neutral,0,4/10/2025 14:31
7,,YouTube is supporting the ‘No Fakes Act’ targeting unauthorized AI replicas - The Verge,,"['support', 'replicas', 'unauthorized', 'fakes', 'youtube', 'groups', 'announcing', 'pilot', 'removed', 'bill', 'ai', 'act', 'supporting', 'way', 'targeting']",4/9/2025,https://www.theverge.com/news/645942/youtube-is-supporting-the-no-fakes-act-targeting-unauthorized-ai-replicas,the verge,https://www.theverge.com,neutral,0,4/10/2025 14:31
7,,Is It True? 'Europe Will Confiscate Your Savings If You Don’t Spend Them' - Novinite.com,,"['russia', 'digital', 'prorussian', 'true', 'european', 'euro', 'money', 'europe', 'revival', 'savings', 'dont', 'eu', 'confiscate', 'central', 'similar', 'spend']",4/9/2025,https://www.novinite.com/articles/231740/is+it+true+%27europe+will+confiscate+your+savings+if+you+don%e2%80%99t+spend+them%27,novinite.com,https://www.novinite.com,neutral,0,4/9/2025 14:29
